GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.1_1,Gasabo,RWA.5.1.15_1,Rutunga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.1_1,Gahanga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.2_1,Gatenga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.3_1,Gikondo
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.4_1,Kagarama
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.5_1,Kanombe
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.6_1,Kicukiro
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.7_1,Kigarama
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.8_1,Masaka
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.9_1,Niboye
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.2_1,Kicukiro,RWA.5.2.10_1,Nyarugunga
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.1_1,Gitega
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.2_1,Kanyinya
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.3_1,Kigali
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.4_1,Kimisagara
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.5_1,Mageregere
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.6_1,Muhima
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.7_1,Nyakabanda
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.8_1,Nyamirambo
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.9_1,Nyarugenge
RWA,Rwanda,RWA.5_1,Umujyi wa Kigali,RWA.5.3_1,Nyarugenge,RWA.5.3.10_1,Rwezamenyo
